,Time,Lat,Lon,MIC Unscaled,MIC,RADS GIM,Uncorrected
160,2024-01-22 06:28:02,-61.250294,210.983677,0.05552449552643238,0.040796548611427216,0.0409,-0.0251
161,2024-01-22 06:28:03,-61.193749,210.971121,0.06922536515894229,0.054497259385250844,0.0546,-0.0114
162,2024-01-22 06:28:04,-61.137202,210.958596,0.12779639844025348,0.11305531677890507,0.1131,0.0471
163,2024-01-22 06:28:05,-61.080654,210.946102,0.08402504908614845,0.06927873371525475,0.0693,0.0033
164,2024-01-22 06:28:06,-60.967555,210.921204,0.11624201750256702,0.10143780044831685,0.1012,0.0352
165,2024-01-22 06:28:07,-60.911004,210.908801,0.06774819848684588,0.05294285233147394,0.0527,-0.0133
166,2024-01-22 06:28:08,-60.854451,210.896427,0.08579371643623279,0.07098005536443412,0.0707,0.0047
167,2024-01-22 06:28:09,-60.797897,210.884083,0.09352618035199088,0.07870658898785592,0.0784,0.0124
168,2024-01-22 06:28:10,-60.741342,210.871768,0.056861958703224844,0.04203583158771257,0.0417,-0.0243
169,2024-01-22 06:28:11,-60.684786,210.859483,0.08096295770977087,0.06613664810238339,0.0658,-0.0002
170,2024-01-22 06:28:12,-60.628228,210.847227,0.042711889177191036,0.027894908429872085,0.0276,-0.0384
171,2024-01-22 06:28:13,-60.57167,210.835,0.07033687119920506,0.05551532690216528,0.0552,-0.0108
172,2024-01-22 06:28:14,-60.51511,210.822801,0.03536617266814563,0.02053927577353274,0.0202,-0.0458
173,2024-01-22 06:28:15,-60.458549,210.810632,0.07471602033100873,0.05988001759669178,0.0595,-0.0065
174,2024-01-22 06:28:16,-60.401986,210.798491,0.05321702425490023,0.03838083813044006,0.038,-0.028
175,2024-01-22 06:28:17,-60.345423,210.786379,0.04949501616579132,0.03464458299747799,0.0342,-0.0318
176,2024-01-22 06:28:18,-60.288858,210.774294,-0.004903662637315051,-0.019754337153094645,-0.0202,-0.0862
177,2024-01-22 06:28:19,-60.232292,210.762238,0.02683242813831884,0.011975160799549335,0.0125,-0.0545
178,2024-01-22 06:28:20,-60.175725,210.750209,0.02075082117412444,0.005890193917836295,0.0064,-0.0606
179,2024-01-22 06:28:21,-60.119156,210.738208,0.06958309984864511,0.05471657613865858,0.0552,-0.0118
180,2024-01-22 06:28:22,-60.006016,210.714289,0.009769781351315732,-0.0051308440946679496,-0.0048,-0.0718
181,2024-01-22 06:28:23,-59.949444,210.702371,0.039050665953559764,0.024153532381374125,0.0245,-0.0425
182,2024-01-22 06:28:24,-59.892871,210.690479,0.10117109146343833,0.08627022669488069,0.0866,0.0196
183,2024-01-22 06:28:25,-59.836297,210.678615,0.07366314856138842,0.058763734749379126,0.0591,-0.0079
184,2024-01-22 06:28:26,-59.779721,210.666777,0.09836425229303336,0.0834646368586639,0.0838,0.0168
185,2024-01-22 06:28:27,-59.723144,210.654966,0.06942896004743143,0.05451752423061443,0.0548,-0.0122
186,2024-01-22 06:28:28,-59.666567,210.643181,0.05433008225192319,0.039418441438249144,0.0397,-0.0273
187,2024-01-22 06:28:29,-59.609988,210.631423,0.058850837453768276,0.04395367255306454,0.0443,-0.0227
188,2024-01-22 06:28:30,-59.553407,210.619691,0.03365196903955971,0.018754597428285474,0.0191,-0.0479
189,2024-01-22 06:28:31,-59.496826,210.607985,0.10305310062535034,0.08815552230350573,0.0885,0.0215
190,2024-01-22 06:28:33,-59.38366,210.58465,0.1007338706441667,0.08582153779217983,0.0861,0.0191
191,2024-01-22 06:28:34,-59.327075,210.573022,0.07233499750519319,0.05742245880572448,0.0577,-0.0093
192,2024-01-22 06:28:35,-59.270488,210.561418,0.004000643121554695,-0.010905619947471648,-0.0106,-0.0776
193,2024-01-22 06:28:36,-59.213901,210.54984,0.0636487575115312,0.0487337052255703,0.049,-0.018
194,2024-01-22 06:28:37,-59.157313,210.538287,0.07064989864717254,0.05573463790613804,0.056,-0.011
195,2024-01-22 06:28:38,-59.100723,210.526759,0.10764032330537326,0.09270854438885015,0.0929,0.0259
196,2024-01-22 06:28:39,-58.98754,210.503779,0.04869428355006045,0.033734380199443574,0.0338,-0.0332
197,2024-01-22 06:28:40,-58.930947,210.492325,0.07838502599746414,0.06342681375501869,0.0635,-0.0035
198,2024-01-22 06:28:41,-58.874353,210.480896,0.10168623408329443,0.0867278011557599,0.0868,0.0198
199,2024-01-22 06:28:42,-58.817758,210.469492,0.08327627700698537,0.06831966297196422,0.0684,0.0014
200,2024-01-22 06:28:43,-58.761161,210.458111,0.09447748793727997,0.07952065269756192,0.0796,0.0126
201,2024-01-22 06:28:44,-58.704563,210.446755,0.07531406938990964,0.060350551693589695,0.0604,-0.0066
202,2024-01-22 06:28:45,-58.647965,210.435423,0.06416618693481718,0.049211416087108904,0.0493,-0.0177
203,2024-01-22 06:28:46,-58.591364,210.424114,0.10784381274970763,0.09289312906940932,0.094,0.026
204,2024-01-22 06:28:47,-58.534763,210.41283,0.12714442939893886,0.112193633073258,0.1133,0.0453
205,2024-01-22 06:28:48,-58.478161,210.401568,0.08954794880160646,0.07459650957484047,0.0757,0.0077
206,2024-01-22 06:28:49,-58.421557,210.390331,0.10972655121753022,0.09476075342390988,0.0958,0.0278
207,2024-01-22 06:28:50,-58.364953,210.379117,0.09642254660226747,0.0814574803451438,0.0825,0.0145
208,2024-01-22 06:28:51,-58.308347,210.367925,0.12042378901719089,0.1054584958039676,0.1065,0.0385
209,2024-01-22 06:28:52,-58.25174,210.356757,0.09164071192987246,0.07667232735145062,0.0777,0.0097
210,2024-01-22 06:28:53,-58.195132,210.345612,0.1379605694663214,0.12298855744513823,0.124,0.056
211,2024-01-22 06:28:54,-58.138523,210.33449,0.0777618200415193,0.06278957957357181,0.0638,-0.0042
212,2024-01-22 06:28:55,-58.081913,210.32339,0.05592089600689812,0.04093786393428543,0.0419,-0.0261
213,2024-01-22 06:28:56,-57.968688,210.301259,0.06494390393159541,0.049956668924237474,0.0509,-0.0171
214,2024-01-22 06:28:57,-57.912075,210.290227,0.058420108028033074,0.043437219898161586,0.0444,-0.0236
215,2024-01-22 06:28:58,-57.85546,210.279217,0.006995196613325302,-0.007983140864898708,-0.007,-0.075
216,2024-01-22 06:28:59,-57.798844,210.268229,0.04268876128135901,0.02771159936680162,0.0287,-0.0393
217,2024-01-22 06:29:00,-57.742227,210.257263,0.05719006399965479,0.04221266411317856,0.0432,-0.0248
218,2024-01-22 06:29:01,-57.685609,210.246319,0.049099063453757544,0.03412001960682706,0.0351,-0.0329
219,2024-01-22 06:29:02,-57.628989,210.235397,0.09582769138806196,0.08084341798038858,0.0818,0.0138
220,2024-01-22 06:29:03,-57.572369,210.224496,0.07942133675899879,0.06443822417272213,0.0654,-0.0026
221,2024-01-22 06:29:04,-57.515747,210.213617,0.06188275806940335,0.046906692781701405,0.0479,-0.0201
222,2024-01-22 06:29:05,-57.459124,210.20276,0.06693008256744028,0.05194537235501273,0.0529,-0.0151
223,2024-01-22 06:29:06,-57.4025,210.191924,0.04596913729700674,0.03097729282618688,0.0319,-0.0361
224,2024-01-22 06:29:07,-57.345875,210.181108,0.061839289987780155,0.04685289782500855,0.0478,-0.0202
225,2024-01-22 06:29:08,-57.289249,210.170314,0.03234945579608071,0.017361206611023007,0.0183,-0.0497
226,2024-01-22 06:29:09,-57.232622,210.159541,0.014006502418268674,-0.0009739003292503629,-0.0,-0.068
227,2024-01-22 06:29:10,-57.175994,210.148789,0.020385739737505543,0.005409129778494462,0.0064,-0.0616
228,2024-01-22 06:29:11,-57.119364,210.138058,-0.02483217688122595,-0.039805513951422636,-0.0388,-0.1068
229,2024-01-22 06:29:12,-57.062733,210.127347,-0.06287053230461287,-0.07785513019630094,-0.0769,-0.1449
230,2024-01-22 06:29:13,-56.949469,210.105987,-0.06869596956769661,-0.08367592074925131,-0.0827,-0.1507
231,2024-01-22 06:29:15,-56.8362,210.084708,-0.04381316694917034,-0.05878997662739199,-0.0578,-0.1258
232,2024-01-22 06:29:16,-56.779564,210.074099,-0.04831183725652839,-0.06328888983416311,-0.0623,-0.1303
233,2024-01-22 06:29:17,-56.722926,210.06351,-0.020854654528121158,-0.03582388553119663,-0.0348,-0.1028
234,2024-01-22 06:29:18,-56.666288,210.052941,0.010355429358270732,-0.004615643702141112,-0.0036,-0.0716
235,2024-01-22 06:29:19,-56.609649,210.042392,0.011862927930108139,-0.0031095149195623922,-0.0021,-0.0701
236,2024-01-22 06:29:20,-56.553008,210.031862,0.02314082285127856,0.008172418010471576,0.0092,-0.0588
237,2024-01-22 06:29:21,-56.496366,210.021352,0.057746069652613696,0.04277670636101537,0.0438,-0.0242
238,2024-01-22 06:29:22,-56.439723,210.010861,0.09980350377189853,0.084841916132445,0.0859,0.0179
239,2024-01-22 06:29:23,-56.38308,210.00039,0.0854292373072685,0.07046294883662974,0.0715,0.0035
240,2024-01-22 06:29:24,-56.326435,209.989938,0.13953054203023862,0.12456401522148046,0.1256,0.0576
241,2024-01-22 06:29:25,-56.269788,209.979506,0.16473184675320834,0.14976508160633084,0.1508,0.0828
242,2024-01-22 06:29:26,-56.213141,209.969092,0.15203315147617802,0.13706614799118116,0.1391,0.0701
243,2024-01-22 06:29:27,-56.156493,209.958698,0.13882048911047695,0.12385579870227698,0.1259,0.0569
244,2024-01-22 06:29:28,-56.099844,209.948322,0.14768859770738407,0.13272973300871233,0.1348,0.0658
245,2024-01-22 06:29:29,-55.986541,209.927628,0.24844674970758185,0.23347726218806242,0.2355,0.1665
246,2024-01-22 06:29:30,-55.929889,209.917308,0.18740276614011087,0.1724413132463291,0.1745,0.1055
247,2024-01-22 06:29:31,-55.873235,209.907008,0.2343861785740335,0.21942775578656176,0.2215,0.1525
248,2024-01-22 06:29:32,-55.81658,209.896725,0.1844548813918751,0.1695021757656012,0.1716,0.1026
249,2024-01-22 06:29:33,-55.759924,209.886461,0.2041048110442805,0.18916125193627717,0.1913,0.1223
